40.725075 , -73.998909   ,  40.687931, -73.986908
 40.725246 , -73.998909   ,  40.726849, -73.985855
 40.725361 , -73.998901   ,  40.719154, -74.006386
 40.725140 , -73.998901   ,  40.757488, -73.982300
 40.725441 , -73.998901   ,  40.768215, -73.861580
 40.725464 , -73.998894   ,  40.737877, -74.000229
 40.725170 , -73.998894   ,  40.734081, -73.989799
 40.725525 , -73.998894   ,  40.746254, -74.000755
 40.725449 , -73.998894   ,  40.735149, -73.989922
 40.725086 , -73.998886   ,  40.757061, -73.984169
 40.725079 , -73.998886   ,  40.734501, -73.999802
 40.725513 , -73.998878   ,  40.756039, -73.996529
 40.725090 , -73.998878   ,  40.729382, -73.999855
 40.725040 , -73.998871   ,  40.737072, -74.005318
 40.725521 , -73.998871   ,  40.733212, -73.993271
 40.725586 , -73.998871   ,  40.740849, -74.005112
 40.725552 , -73.998871   ,  40.730789, -73.992302
 40.725410 , -73.998871   ,  40.730003, -74.002113
 40.725430 , -73.998863   ,  40.747253, -74.001038
 40.725185 , -73.998863   ,  40.724426, -73.984741
 40.725182 , -73.998863   ,  40.708221, -74.014343
 40.725506 , -73.998863   ,  40.748051, -73.991768
 40.725491 , -73.998863   ,  40.726990, -73.985626
 40.725582 , -73.998856   ,  40.753796, -73.981148
 40.725494 , -73.998856   ,  40.750164, -73.998444
 40.725060 , -73.998848   ,  40.724007, -73.993050
 40.725170 , -73.998848   ,  40.762348, -73.978447
 40.725277 , -73.998840   ,  40.735893, -73.997086
 40.725044 , -73.998840   ,  40.767975, -73.985840
 40.725307 , -73.998840   ,  40.763664, -73.988396
 40.725269 , -73.998833   ,  40.753441, -73.986900
 40.725155 , -73.998833   ,  40.738682, -73.987457
 40.725040 , -73.998833   ,  40.647308, -73.788849
 40.725063 , -73.998825   ,  40.737900, -73.990402
 40.725571 , -73.998825   ,  40.759750, -73.999565
 40.725258 , -73.998817   ,  40.781635, -73.980957
 40.725151 , -73.998817   ,  40.725182, -74.002510
 40.725479 , -73.998810   ,  40.714062, -74.011848
 40.725140 , -73.998810   ,  40.747608, -73.989326
 40.725479 , -73.998802   ,  40.741570, -73.976151
 40.725056 , -73.998795   ,  40.720230, -73.982529
 40.725567 , -73.998795   ,  40.726261, -74.009117
 40.725239 , -73.998787   ,  40.740559, -73.981880
 40.725117 , -73.998779   ,  40.750542, -73.990921
 40.725471 , -73.998779   ,  40.738026, -73.987885
 40.725060 , -73.998772   ,  40.760948, -73.998901
 40.725578 , -73.998772   ,  40.723026, -73.981766
 40.725285 , -73.998756   ,  40.727516, -73.983192
 40.725552 , -73.998756   ,  40.713573, -73.998253
 40.725246 , -73.998749   ,  40.766216, -73.969421
 40.725082 , -73.998749   ,  40.695396, -73.958664
 40.725204 , -73.998734   ,  40.742165, -73.993233
 40.725143 , -73.998734   ,  40.754459, -73.981110
 40.725071 , -73.998718   ,  40.734581, -74.010010
 40.725086 , -73.998718   ,  40.749779, -73.995102
 40.725040 , -73.998711   ,  40.757408, -73.985062
 40.725101 , -73.998711   ,  40.719379, -74.005386
 40.725361 , -73.998711   ,  40.704990, -74.015457
 40.725040 , -73.998711   ,  40.722172, -74.009834
 40.725391 , -73.998703   ,  40.741329, -74.006210
 40.725273 , -73.998703   ,  40.716034, -73.961823
 40.725105 , -73.998695   ,  40.755814, -73.970818
 40.725574 , -73.998695   ,  40.741222, -73.990982
 40.725426 , -73.998695   ,  40.763515, -73.980827
 40.725159 , -73.998688   ,  40.762630, -73.988457
 40.725571 , -73.998680   ,  40.739376, -74.008682
 40.725063 , -73.998672   ,  40.734657, -74.007149
 40.725540 , -73.998672   ,  40.711819, -74.008308
 40.725380 , -73.998672   ,  40.714260, -74.015007
 40.725388 , -73.998665   ,  40.771965, -73.965332
 40.725105 , -73.998657   ,  40.739185, -73.990150
 40.725056 , -73.998650   ,  40.713428, -73.997475
 40.725246 , -73.998642   ,  40.730804, -74.000694
 40.725056 , -73.998634   ,  40.751526, -74.001511
 40.725491 , -73.998634   ,  40.710018, -74.015045
 40.725189 , -73.998627   ,  40.711170, -73.948441
 40.725048 , -73.998627   ,  40.730469, -73.986336
 40.725262 , -73.998611   ,  40.643448, -73.784103
 40.725384 , -73.998604   ,  40.729156, -74.002403
 40.725117 , -73.998589   ,  40.707767, -73.946945
 40.725052 , -73.998573   ,  40.762314, -73.993477
 40.725063 , -73.998566   ,  40.732647, -73.991516
 40.725121 , -73.998558   ,  40.733410, -74.004356
 40.725464 , -73.998550   ,  40.718155, -73.952118
 40.725540 , -73.998543   ,  40.730789, -73.978012
 40.725105 , -73.998543   ,  40.766727, -73.962845
 40.725224 , -73.998535   ,  40.741795, -73.990013
 40.725540 , -73.998520   ,  40.763489, -73.990807
 40.725494 , -73.998520   ,  40.722267, -73.991753
 40.725044 , -73.998505   ,  40.770714, -73.865410
 40.725517 , -73.998497   ,  40.719711, -74.008011
 40.725056 , -73.998482   ,  40.725365, -74.010117
 40.725094 , -73.998474   ,  40.781456, -73.979477
 40.725060 , -73.998474   ,  40.773735, -73.984016
 40.725060 , -73.998466   ,  40.717262, -74.014450
 40.725048 , -73.998436   ,  40.734924, -73.998734
 40.725063 , -73.998428   ,  40.682072, -73.990959
 40.725124 , -73.998428   ,  40.762611, -73.972443
 40.725109 , -73.998398   ,  40.727180, -74.000160
 40.725105 , -73.998398   ,  40.724560, -73.984612
 40.725201 , -73.998390   ,  40.783039, -73.980423
 40.725220 , -73.998390   ,  40.714439, -74.010056
 40.725101 , -73.998375   ,  40.762756, -73.982391
 40.725147 , -73.998367   ,  40.720123, -74.009911
 40.725163 , -73.998367   ,  40.725567, -73.980797
 40.725395 , -73.998367   ,  40.765717, -73.987305
 40.725075 , -73.998360   ,  40.756413, -73.997452
 40.725498 , -73.998352   ,  40.760841, -73.979736
 40.725449 , -73.998352   ,  40.730042, -74.004089
 40.725159 , -73.998352   ,  40.714798, -74.013969
 40.725273 , -73.998344   ,  40.740765, -74.005470
 40.725098 , -73.998344   ,  40.759483, -73.976280
 40.725044 , -73.998329   ,  40.733898, -73.998558
 40.725479 , -73.998329   ,  40.757790, -73.968384
 40.725288 , -73.998329   ,  40.718868, -74.010468
 40.725090 , -73.998314   ,  40.737698, -73.988251
 40.725182 , -73.998314   ,  40.721672, -74.004944
 40.725052 , -73.998306   ,  40.731281, -73.999931
 40.725048 , -73.998306   ,  40.695477, -73.993942
 40.725464 , -73.998299   ,  40.721046, -73.986946
 40.725510 , -73.998291   ,  40.686039, -73.953270
 40.725079 , -73.998283   ,  40.744862, -73.982903
 40.725101 , -73.998283   ,  40.738239, -74.008034
 40.725121 , -73.998276   ,  40.643238, -73.784744
 40.725113 , -73.998276   ,  40.742512, -73.987228
 40.725071 , -73.998276   ,  40.728596, -73.978661
 40.725224 , -73.998268   ,  40.729420, -73.990021
 40.725227 , -73.998260   ,  40.717068, -74.007439
 40.725090 , -73.998253   ,  40.715057, -74.013672
 40.725044 , -73.998245   ,  40.730125, -73.999290
 40.725494 , -73.998238   ,  40.706249, -74.016747
 40.725079 , -73.998238   ,  40.729065, -74.002495
 40.725098 , -73.998238   ,  40.738754, -73.985466
 40.725189 , -73.998238   ,  40.755550, -73.973541
 40.725094 , -73.998230   ,  40.759735, -73.992920
 40.725224 , -73.998230   ,  40.760471, -74.002441
 40.725159 , -73.998222   ,  40.724083, -74.003075
 40.725117 , -73.998222   ,  40.762737, -73.982162
 40.725262 , -73.998215   ,  40.757797, -73.981750
 40.725132 , -73.998215   ,  40.736942, -73.986671
 40.725147 , -73.998215   ,  40.736210, -73.995857
 40.725079 , -73.998207   ,  40.710629, -74.007538
 40.725403 , -73.998207   ,  40.749012, -73.991112
 40.725323 , -73.998177   ,  40.673740, -73.999130
 40.725571 , -73.998177   ,  40.739933, -73.994911
