40.723068 , -74.000946   ,  40.714512, -74.010056
 40.723068 , -74.000946   ,  40.748100, -73.981499
 40.722927 , -74.000946   ,  40.764172, -73.923241
 40.723068 , -74.000946   ,  40.752506, -73.984306
 40.723259 , -74.000938   ,  40.747791, -74.003929
 40.723110 , -74.000931   ,  40.731606, -73.988419
 40.723137 , -74.000923   ,  40.730766, -74.001633
 40.723358 , -74.000923   ,  40.710835, -74.007576
 40.723068 , -74.000923   ,  40.768147, -73.955780
 40.723125 , -74.000923   ,  40.769936, -73.995010
 40.723206 , -74.000916   ,  40.736908, -74.003166
 40.723259 , -74.000908   ,  40.702332, -74.013611
 40.723190 , -74.000908   ,  40.740639, -73.994400
 40.723225 , -74.000908   ,  40.700066, -73.985458
 40.722778 , -74.000900   ,  40.769100, -73.985382
 40.723145 , -74.000900   ,  40.717949, -73.996918
 40.723202 , -74.000893   ,  40.727917, -73.982170
 40.723351 , -74.000893   ,  40.755131, -73.983971
 40.723057 , -74.000885   ,  40.727074, -73.988861
 40.722786 , -74.000885   ,  40.747761, -74.000427
 40.723183 , -74.000885   ,  40.728146, -73.984993
 40.723133 , -74.000885   ,  40.764721, -73.973930
 40.723427 , -74.000877   ,  40.705257, -74.009903
 40.722843 , -74.000870   ,  40.751656, -74.003708
 40.723335 , -74.000870   ,  40.732681, -73.995575
 40.723129 , -74.000870   ,  40.744381, -73.979080
 40.722713 , -74.000870   ,  40.737907, -73.980782
 40.723221 , -74.000862   ,  40.716675, -74.009216
 40.722599 , -74.000862   ,  40.733139, -73.999931
 40.723293 , -74.000854   ,  40.762592, -73.996216
 40.722626 , -74.000854   ,  40.760109, -73.984650
 40.722866 , -74.000847   ,  40.761059, -73.974121
 40.723270 , -74.000847   ,  40.695782, -73.967400
 40.723148 , -74.000839   ,  40.747292, -73.985603
 40.723324 , -74.000839   ,  40.748783, -73.990913
 40.723419 , -74.000839   ,  40.734451, -73.989929
 40.723232 , -74.000839   ,  40.733639, -74.006340
 40.723312 , -74.000839   ,  40.718193, -74.008888
 40.723236 , -74.000832   ,  40.732918, -74.004265
 40.723278 , -74.000824   ,  40.759083, -73.960228
 40.722855 , -74.000824   ,  40.738888, -74.004204
 40.723228 , -74.000824   ,  40.735317, -73.991768
 40.723148 , -74.000816   ,  40.749508, -73.992241
 40.723255 , -74.000816   ,  40.692993, -73.998566
 40.723370 , -74.000816   ,  40.740234, -73.980453
 40.723309 , -74.000809   ,  40.763958, -73.958855
 40.723339 , -74.000809   ,  40.706669, -73.953079
 40.723434 , -74.000809   ,  40.735374, -73.998413
 40.723331 , -74.000801   ,  40.724022, -73.991425
 40.723225 , -74.000801   ,  40.769558, -73.989784
 40.723354 , -74.000801   ,  40.749001, -73.988365
 40.723423 , -74.000793   ,  40.737015, -73.990097
 40.723366 , -74.000786   ,  40.759254, -73.995796
 40.723057 , -74.000786   ,  40.746376, -73.979698
 40.723366 , -74.000778   ,  40.744335, -73.983513
 40.723179 , -74.000778   ,  40.745209, -74.002419
 40.723381 , -74.000778   ,  40.718979, -74.008484
 40.723267 , -74.000778   ,  40.668118, -73.951332
 40.723171 , -74.000778   ,  40.726219, -73.991676
 40.723415 , -74.000771   ,  40.747353, -73.997101
 40.723213 , -74.000771   ,  40.738579, -73.989975
 40.723392 , -74.000771   ,  40.750351, -73.979057
