40.724831,-74.002472,40.730137,-73.999336
40.724834,-74.002472,40.792027,-73.952766
40.724907,-74.002472,40.722366,-73.986732
40.724831,-74.002472,40.758644,-73.988716
40.724823,-74.002472,40.674942,-73.943474
40.72485,-74.002472,40.715302,-74.008591
40.725159,-74.002472,40.673389,-73.961662
40.724888,-74.002472,40.733429,-74.006271
40.72485,-74.002472,40.773602,-73.961937
40.725037,-74.002464,40.742588,-73.993103
40.724861,-74.002464,40.722775,-73.988144
40.724827,-74.002464,40.735447,-73.998276
40.725193,-74.002464,40.683903,-73.967041
40.72485,-74.002464,40.774708,-73.948418
40.724873,-74.002457,40.727821,-73.989319
40.72485,-74.002457,40.730747,-73.992561
40.725121,-74.002457,40.739941,-74.028137
40.724838,-74.002457,40.740898,-73.976357
40.724869,-74.002457,40.718582,-73.988373
40.724907,-74.002449,40.767948,-73.991531
40.724953,-74.002449,40.720371,-74.001053
40.724876,-74.002449,40.728401,-73.992661
40.725079,-74.002449,40.725971,-73.991852
40.724827,-74.002449,40.75124,-73.978439
40.724854,-74.002441,40.707809,-73.943298
40.725151,-74.002441,40.749962,-73.990097
40.72485,-74.002441,40.75769,-73.975861
40.724861,-74.002441,40.771866,-73.963135
40.724823,-74.002441,40.726109,-73.992943
40.724888,-74.002441,40.747772,-73.993202
40.725021,-74.002434,40.732788,-74.006371
40.724945,-74.002434,40.786877,-73.943306
40.724949,-74.002434,40.746727,-74.003983
40.724861,-74.002434,40.786343,-73.977859
40.72485,-74.002434,40.670361,-73.936478
40.724831,-74.002434,40.747238,-73.991386
40.72493,-74.002434,40.721848,-73.987396
40.724827,-74.002434,40.762558,-73.980553
40.724827,-74.002426,40.711327,-74.00563
40.724911,-74.002426,40.729908,-73.987083
40.724876,-74.002426,40.744057,-73.989998
40.724869,-74.002426,40.739571,-74.002541
40.724831,-74.002419,40.761864,-73.988525
40.725182,-74.002419,40.72459,-73.990753
40.724834,-74.002419,40.720501,-73.996712
40.725159,-74.002419,40.723068,-73.997849
40.724831,-74.002419,40.707375,-74.007545
40.724842,-74.002419,40.749512,-73.987907
40.724861,-74.002419,40.730137,-73.999237
40.725021,-74.002419,40.697788,-73.988693
40.724831,-74.002419,40.741615,-73.981827
40.725079,-74.002411,40.734871,-74.006058
40.724823,-74.002411,40.751606,-73.976219
40.725094,-74.002411,40.774277,-73.87278
40.725128,-74.002411,40.732918,-73.987419
40.724918,-74.002411,40.70845,-74.010788
40.724854,-74.002411,40.739819,-73.991119
40.725075,-74.002411,40.705441,-74.017143
40.724831,-74.002411,40.740311,-73.997963
40.724827,-74.002403,40.740292,-73.997902
40.725082,-74.002403,40.677948,-73.953331
40.724827,-74.002403,40.731373,-73.982529
40.725079,-74.002396,40.715691,-74.014816
40.724827,-74.002396,40.780266,-73.944206
40.725086,-74.002388,40.756226,-73.98571
40.724831,-74.002388,40.752594,-73.979492
40.725147,-74.002373,40.740604,-73.981873
40.724846,-74.002365,40.704632,-74.012138
40.724823,-74.002357,40.757603,-73.971954
40.725063,-74.002357,40.68829,-73.976852
40.724834,-74.002357,40.755665,-73.987823
40.725349,-74.00235,40.693138,-73.969559
40.724953,-74.00235,40.724991,-74.007729
40.724823,-74.002342,40.715054,-74.014435
40.725075,-74.002342,40.711006,-74.010429
40.72517,-74.002342,40.725044,-73.988525
40.724888,-74.002335,40.672573,-73.979225
40.724831,-74.002335,40.752895,-73.98893
40.724823,-74.002335,40.763435,-73.981773
40.724854,-74.002335,40.822968,-73.938011
40.725262,-74.002327,40.755501,-73.99086
40.725342,-74.002319,40.774342,-73.871208
40.724876,-74.002319,40.74305,-74.007607
40.724838,-74.002319,40.710815,-74.008659
40.724823,-74.002304,40.782772,-73.973892
40.724846,-74.002304,40.75227,-73.977119
40.724842,-74.002296,40.497639,-74.444618
40.725079,-74.002296,40.757195,-73.984856
40.724831,-74.002281,40.781097,-73.981438
40.724838,-74.002274,40.711903,-73.948944
40.724842,-74.002258,40.76775,-73.981094
40.724842,-74.002258,40.756523,-73.989784
40.724854,-74.002251,40.767796,-73.96936
40.72517,-74.002235,40.774376,-73.872459
40.725212,-74.002235,40.752617,-73.978447
40.724937,-74.002228,40.739689,-73.98671
40.724869,-74.00222,40.735592,-74.008247
40.725266,-74.00222,40.713886,-74.013992
40.724831,-74.002213,40.713444,-74.010948
40.724834,-74.002213,40.717007,-74.013145
